# Statically-linked library FUNCTION labels (NAFXCW, LIBCMT, LIBCIMT,
# DINPUT, DPLAYX, MSVC-EH/THUNK asm carve-outs, GAME-ASM): RVAs proven NOT
# reconstructable game C++, excluded from the match denominator. Label-only -
# no sizes; extents come from functions.tsv. HIGH/MED/AMBIG/CRUNTIME rows are
# active claims; LOW rows are diagnostic leads only (core/library_labels.py).
# An rva may carry SEVERAL rows: alias spellings / independent provenance for
# the same body. Rows sorted by rva; merge per ROW, never wholesale.
# HAND-OWNED: the FID regeneration pipeline is retired (it was not
# reproducible on Ghidra 12 anyway); edit rows directly, merge per ROW.
rva	name	lib	confidence	source
0x169f50	??_Gios@@UAEPAXI@Z	LIBCIMT	HIGH	deleting-dtor-calls-??1ios-0x16a050
0x169f70	msc_ios_ctor_169f70	LIBCMT	LOW	iostream-cluster-bail
0x169ff0	msc_iostream_ios_ctor_169ff0	LIBCMT	MED	manual-unmatched-library-audit
0x16a050	??1ios@@UAE@XZ	LIBCMT	MED	manual-unmatched-library-audit
0x16a0b0	msc_ios_setsub_16a0b0	LIBCMT	MED	manual-unmatched-library-audit
0x16a0f0	??4ios@@IAEAAV0@ABV0@@Z	LIBCIMT	HIGH	anchored
0x16a130	msc_ios_initref_16a130	LIBCMT	LOW	iostream-cluster-bail
0x16a180	msc_ios_initref_16a180	LIBCMT	LOW	iostream-cluster-bail
0x16a1b0	??0ifstream@@QAE@XZ	LIBCIMT	HIGH	anchored
0x16a260	msc_iostream_scalardtor_16a260	LIBCIMT	LOW	iostream-cluster-bail
0x16a290	??0ifstream@@QAE@PBDHH@Z	LIBCIMT	HIGH	manual-crt-reclass
0x16a380	??_Distream@@QAEXXZ	LIBCIMT	AMBIG	anchored
0x16a3a0	??0ifstream@@QAE@H@Z	LIBCIMT	HIGH	anchored
0x16a460	??0ifstream@@QAE@HPADH@Z	LIBCIMT	HIGH	anchored
0x16a520	??1ifstream@@UAE@XZ	LIBCIMT	AMBIG	anchored
0x16a540	?setbuf@ifstream@@QAEPAVstreambuf@@PADH@Z	LIBCIMT	AMBIG	anchored
0x16a5c0	msc_ostream_opfx_16a5c0	LIBCIMT	LOW	iostream-cluster-bail
0x16a620	?open@ifstream@@QAEXPBDHH@Z	LIBCIMT	HIGH	anchored
0x16a690	?close@ifstream@@QAEXXZ	LIBCIMT	AMBIG	anchored
0x16a6f0	?get@istream@@QAEHXZ	LIBCIMT	HIGH	anchored
0x16a770	?get@istream@@QAEAAV1@AAD@Z	LIBCIMT	HIGH	manual-crt-reclass
0x16a7f0	?read@istream@@QAEAAV1@PADH@Z	LIBCIMT	HIGH	anchored
0x16a870	??0ofstream@@QAE@XZ	LIBCIMT	HIGH	anchored
0x16a920	msc_iostream_scalardtor_16a920	LIBCIMT	LOW	iostream-cluster-bail
0x16a950	??0ofstream@@QAE@PBDHH@Z	LIBCIMT	HIGH	anchored
0x16aa40	??0ofstream@@QAE@H@Z	LIBCIMT	HIGH	anchored
0x16ab00	??0ofstream@@QAE@HPADH@Z	LIBCIMT	HIGH	anchored
0x16abc0	??1ofstream@@UAE@XZ	LIBCIMT	AMBIG	anchored
0x16abe0	?setbuf@ofstream@@QAEPAVstreambuf@@PADH@Z	LIBCIMT	AMBIG	anchored
0x16ac60	msc_ostream_opfx_16ac60	LIBCIMT	LOW	iostream-cluster-bail
0x16acc0	?open@ofstream@@QAEXPBDHH@Z	LIBCIMT	HIGH	anchored
0x16ad30	?close@ofstream@@QAEXXZ	LIBCIMT	AMBIG	anchored
0x16ad90	?put@ostream@@QAEAAV1@E@Z	LIBCIMT	HIGH	anchored
0x16ae00	?write@ostream@@QAEAAV1@PBDH@Z	LIBCIMT	HIGH	anchored
0x16ae50	??0filebuf@@QAE@XZ	LIBCIMT	HIGH	anchored
0x16ae70	??_Gfilebuf@@UAEPAXI@Z	LIBCIMT	HIGH	deleting-dtor-calls-??1filebuf-0x16af30
0x16ae90	??0filebuf@@QAE@H@Z	LIBCIMT	HIGH	anchored
0x16aec0	??0filebuf@@QAE@HPADH@Z	LIBCIMT	HIGH	anchored
0x16af30	??1filebuf@@UAE@XZ	LIBCIMT	HIGH	anchored
0x16afb0	?close@filebuf@@QAEPAV1@XZ	LIBCIMT	HIGH	anchored
0x16b030	?overflow@filebuf@@UAEHH@Z	LIBCIMT	HIGH	anchored
0x16b0c0	?underflow@filebuf@@UAEHXZ	LIBCIMT	MEDIUM	iostream-cluster-bail
0x16b180	?seekoff@filebuf@@UAEJJW4seek_dir@ios@@H@Z	LIBCIMT	MEDIUM	iostream-cluster-bail
0x16b1d0	?sync@filebuf@@UAEHXZ	LIBCIMT	HIGH	anchored
0x16b2d0	?setbuf@filebuf@@UAEPAVstreambuf@@PADH@Z	LIBCIMT	HIGH	anchored
0x16b350	??0streambuf@@QAE@XZ	LIBCIMT	HIGH	manual-crt-reclass
0x16b3a0	??_Gstreambuf@@UAEPAXI@Z	LIBCIMT	HIGH	deleting-dtor-calls-??1streambuf-0x16b430
0x16b3c0	msc_streambuf_ctor_16b3c0	LIBCIMT	LOW	iostream-cluster-bail
0x16b430	??1streambuf@@QAE@XZ	LIBCIMT	HIGH	manual-crt-reclass
0x16b470	?setbuf@streambuf@@UAEPAV1@PADH@Z	LIBCIMT	MEDIUM	iostream-cluster-bail
0x16b4b0	?xsputn@streambuf@@QAEHPBDH@Z	LIBCIMT	HIGH	manual-crt-reclass
0x16b510	?xsgetn@streambuf@@UAEHPADH@Z	LIBCIMT	MEDIUM	iostream-cluster-bail
0x16b600	?sync@streambuf@@QAEHXZ	LIBCIMT	HIGH	manual-crt-reclass
0x16b620	streambuf_method_16b620	LIBCIMT	HIGH	manual-crt-reclass
0x16b640	streambuf_method_16b640	LIBCIMT	HIGH	manual-crt-reclass
0x16b680	?setb@streambuf@@IAEXPAD0H@Z	LIBCIMT	HIGH	manual-crt-reclass
0x16b6f0	?pbackfail@streambuf@@UAEHH@Z	LIBCIMT	HIGH	anchored
0x16b760	??0istream@@IAE@XZ	LIBCIMT	HIGH	anchored
0x16b7c0	??_Gistream@@UAEPAXI@Z	LIBCIMT	MEDIUM	iostream-cluster-bail
0x16b7f0	??0istream@@QAE@PAVstreambuf@@@Z	LIBCIMT	HIGH	manual-crt-reclass
0x16b890	??0istream@@IAE@ABV0@@Z	LIBCIMT	HIGH	anchored
0x16b930	??1istream@@UAE@XZ	LIBCIMT	HIGH	vbase-dtor-ecx-0xc-parallel-to-??1iostream-0x16cc30
0x16b940	msc_ostream_writeop_16b940	LIBCIMT	LOW	iostream-cluster-bail
0x16ba00	?ipfx@istream@@QAEHH@Z	LIBCIMT	HIGH	anchored
0x16bb00	??5istream@@QAEAAV0@PAD@Z	LIBCIMT	HIGH	anchored
0x16bc20	?peek@istream@@QAEHXZ	LIBCIMT	HIGH	anchored
0x16bc90	?putback@istream@@QAEAAV1@D@Z	LIBCIMT	HIGH	anchored
0x16bd50	?sync@istream@@QAEHXZ	LIBCIMT	HIGH	anchored
0x16bdf0	?eatwhite@istream@@QAEXXZ	LIBCIMT	HIGH	anchored
0x16bea0	??0istream_withassign@@QAE@XZ	LIBCIMT	HIGH	anchored
0x16bf20	??_Gifstream@@UAEPAXI@Z	LIBCIMT	MEDIUM	iostream-cluster-bail
0x16bf50	??0istream_withassign@@QAE@PAVstreambuf@@@Z	LIBCIMT	HIGH	anchored
0x16bfd0	??1ifstream@@UAE@XZ	LIBCIMT	AMBIG	anchored
0x16bff0	?opfx@ostream@@QAEHXZ	LIBCIMT	HIGH	anchored
0x16c070	?osfx@ostream@@QAEXXZ	LIBCIMT	HIGH	anchored
0x16c140	??6ostream@@QAEAAV0@PBD@Z	LIBCIMT	HIGH	anchored
0x16c170	?flush@ostream@@QAEAAV1@XZ	LIBCIMT	HIGH	anchored
0x16c210	??0ostream@@IAE@XZ	LIBCIMT	HIGH	anchored
0x16c250	??_Gostream@@UAEPAXI@Z	LIBCIMT	MEDIUM	iostream-cluster-bail
0x16c280	??0ostream@@QAE@PAVstreambuf@@@Z	LIBCIMT	HIGH	manual-crt-reclass
0x16c310	??0ostream@@IAE@ABV0@@Z	LIBCIMT	HIGH	anchored
0x16c3a0	??1ostream@@UAE@XZ	LIBCIMT	HIGH	vbase-dtor-ecx-0x8-parallel-to-??1iostream-0x16cc30
0x16c3b0	msc_ostream_writeop_16c3b0	LIBCIMT	LOW	iostream-cluster-bail
0x16c460	??0ostream_withassign@@QAE@XZ	LIBCIMT	HIGH	anchored
0x16c4e0	??_Gofstream@@UAEPAXI@Z	LIBCIMT	MEDIUM	iostream-cluster-bail
0x16c510	??0ostream_withassign@@QAE@PAVstreambuf@@@Z	LIBCIMT	HIGH	anchored
0x16c590	??1ofstream@@UAE@XZ	LIBCIMT	AMBIG	anchored
0x16c5b0	?writepad@ostream@@AAEAAV1@PBD0@Z	LIBCIMT	HIGH	anchored
0x16c7b0	?seekp@ostream@@QAEAAV1@J@Z	LIBCIMT	HIGH	anchored
0x16c850	?seekp@ostream@@QAEAAV1@JW4seek_dir@ios@@@Z	LIBCIMT	HIGH	manual-crt-reclass
0x16c8f0	?tellp@ostream@@QAEJXZ	LIBCIMT	HIGH	anchored
0x16c990	??6ostream@@QAEAAV0@PAVstreambuf@@@Z	LIBCIMT	HIGH	anchored
0x16ca20	??0iostream@@IAE@XZ	LIBCIMT	HIGH	anchored
0x16cab0	??_Gfstream@@UAEPAXI@Z	LIBCIMT	MEDIUM	iostream-cluster-bail
0x16cae0	??0iostream@@QAE@PAVstreambuf@@@Z	LIBCIMT	HIGH	anchored
0x16cb80	??0iostream@@IAE@ABV0@@Z	LIBCIMT	HIGH	anchored
0x16cc30	??1iostream@@UAE@XZ	LIBCIMT	HIGH	anchored
0x16cca0	msc_lock_init_16cca0	LIBCIMT	HIGH	manual-stub-reclass
0x16ccb0	msc_lock_term_16ccb0	LIBCIMT	HIGH	manual-stub-reclass
0x16ccc0	__mtlock	LIBCIMT	HIGH	manual-stub-reclass
0x16ccd0	__mtunlock	LIBCIMT	HIGH	manual-stub-reclass
0x16cce0	?attach@filebuf@@QAEPAV1@H@Z	LIBCIMT	HIGH	anchored
0x16cd60	?open@filebuf@@QAEPAV1@PBDHH@Z	LIBCIMT	HIGH	anchored
0x16cf00	?overflow@filebuf@@UAEHH@Z	LIBCIMT	MEDIUM	iostream-cluster-bail
0x16cf80	?snextc@streambuf@@QAEHXZ	LIBCIMT	HIGH	manual-crt-reclass
0x16cfe0	?sbumpc@streambuf@@QAEHXZ	LIBCIMT	HIGH	manual-crt-reclass
0x16d030	?stossc@streambuf@@QAEHXZ	LIBCIMT	HIGH	manual-crt-reclass
0x16d080	?sgetc@streambuf@@QAEHXZ	LIBCIMT	HIGH	manual-crt-reclass
0x174610	__fpclear	LIBCMT	LOW	anchored
0x174b70	__fpclear	LIBCMT	LOW	anchored
0x177940	_DirectPlayLobbyCreateA@20	DPLAYX	HIGH	reloc-R24
0x17b7e0	?Width@CRect@@QBEHXZ	NAFXCW	HIGH	mfc-4.2-header-inline
0x18c210	__CIacos	LIBCMT	AMBIG	anchored
0x18c22d	crt_fp_math_18c22d	LIBCMT	HIGH	manual-crt-reclass
0x18c2e0	__CIpow	LIBCMT	HIGH	anchored
0x18c302	crt_pow_18c302	LIBCMT	HIGH	manual-stub-reclass
0x18c4d5	IntegerScale	GAME-ASM	HIGH	asm-carveout
0x18c500	_fread	LIBCMT	AMBIG	anchored
0x18c540	__fread_lk	LIBCMT	HIGH	anchored
0x18c680	_fseek	LIBCMT	HIGH	anchored
0x18c6c0	__fseek_lk	LIBCMT	HIGH	anchored
0x18c760	__filelength	LIBCMT	HIGH	anchored
0x18c810	__splitpath	LIBCMT	HIGH	anchored
0x18c990	___dtoxmode	LIBCMT	HIGH	anchored
0x18ca60	__stat	LIBCMT	HIGH	anchored
0x18cda0	_IsRootUNCName	LIBCMT	HIGH	anchored
0x18ce20	_fwrite	LIBCMT	HIGH	anchored
0x18ce60	__fwrite_lk	LIBCMT	HIGH	anchored
0x18cfb0	_ftell	LIBCMT	HIGH	anchored
0x18cfe0	__ftell_lk	LIBCMT	HIGH	anchored
0x18d190	_qsort	LIBCMT	HIGH	anchored
0x18d340	_shortsort	LIBCMT	HIGH	anchored
0x18d3a0	_swap	LIBCMT	HIGH	anchored
0x18d3d0	_strncat	LIBCMT	HIGH	anchored
0x18d500	_atof	LIBCMT	HIGH	anchored
0x18d570	__chdir	LIBCMT	HIGH	anchored
0x18d610	__strupr	LIBCMT	HIGH	anchored
0x18d790	__CIacos	LIBCMT	AMBIG	anchored
0x18d7ad	crt_fp_math_18d7ad	LIBCMT	HIGH	manual-crt-reclass
0x18d871	__fFEXP	LIBCMT	AMBIG	anchored
0x18d8ea	__fFLN	LIBCMT	HIGH	offstart-ghidra-missed
0x18d9b1	_rtforexpinf	LIBCMT	MEDIUM	anchored
0x18d9be	__ffexpm1	LIBCMT	HIGH	offstart-ghidra-missed
0x18da70	__trandisp1	LIBCMT	HIGH	offstart-ghidra-missed
0x18dad7	__trandisp2	LIBCMT	HIGH	offstart-ghidra-missed
0x18db82	__tosnan1	LIBCMT	HIGH	anchored
0x18dbaf	__tosnan2	LIBCMT	AMBIG	offstart-ghidra-missed
0x18dbd7	__nan2	LIBCMT	HIGH	offstart-ghidra-missed
0x18dbee	__tosnan2	LIBCMT	AMBIG	offstart-ghidra-missed
0x18dc40	__twoToTOS	LIBCMT	HIGH	anchored
0x18dc55	__load_CW	LIBCMT	HIGH	anchored
0x18dc6c	__convertTOStoQNaN	LIBCMT	HIGH	anchored
0x18dc85	__fload_withFB	LIBCMT	HIGH	anchored
0x18dcc8	__checkTOS_withFB	LIBCMT	HIGH	anchored
0x18dcde	__fast_exit	LIBCMT	MEDIUM	anchored
0x18dceb	__math_exit	LIBCMT	HIGH	anchored
0x18dd29	__check_range_exit	LIBCMT	HIGH	anchored
0x18ddd0	__startTwoArgErrorHandling	LIBCMT	HIGH	anchored
0x18dde7	__startOneArgErrorHandling	LIBCMT	HIGH	anchored
0x18de30	__powhlp	LIBCMT	HIGH	anchored
0x18e060	__d_inttype	LIBCMT	HIGH	anchored
0x18e0f0	__mbsnbcpy	LIBCMT	HIGH	anchored
0x18e1a0	__mbsicmp	LIBCMT	HIGH	anchored
0x18e350	__fullpath	LIBCMT	HIGH	anchored
0x18e420	__getdrive	LIBCMT	HIGH	anchored
0x18e470	__chdrive	LIBCMT	HIGH	offstart-ghidra-missed
0x18e4f0	__mbctolower	LIBCMT	HIGH	anchored
0x18e590	__fltin2	LIBCMT	HIGH	anchored
0x18e630	__mbctoupper	LIBCMT	HIGH	anchored
0x18e6d0	_fdiv_main_routine	LIBCMT	HIGH	offstart-ghidra-missed
0x18e822	label8	LIBCMT	HIGH	anchored
0x18e85e	label12	LIBCMT	HIGH	offstart-ghidra-missed
0x18e87a	label13	LIBCMT	HIGH	anchored
0x18e88a	label14	LIBCMT	HIGH	anchored
0x18e89e	label15	LIBCMT	HIGH	anchored
0x18e8ae	label16	LIBCMT	HIGH	anchored
0x18e8d3	label18	LIBCMT	HIGH	offstart-ghidra-missed
0x18e8f2	label20	LIBCMT	HIGH	offstart-ghidra-missed
0x18e912	label21	LIBCMT	HIGH	anchored
0x18e926	label22	LIBCMT	HIGH	anchored
0x18e93e	label23	LIBCMT	HIGH	anchored
0x18e952	label24	LIBCMT	HIGH	anchored
0x18e977	label26	LIBCMT	HIGH	offstart-ghidra-missed
0x18e996	label28	LIBCMT	HIGH	offstart-ghidra-missed
0x18e9b6	label29	LIBCMT	HIGH	anchored
0x18e9ca	label30	LIBCMT	HIGH	anchored
0x18e9e2	label31	LIBCMT	HIGH	anchored
0x18e9f6	label32	LIBCMT	HIGH	anchored
0x18ea1b	label34	LIBCMT	HIGH	offstart-ghidra-missed
0x18ea3a	label36	LIBCMT	HIGH	offstart-ghidra-missed
0x18ea5a	label37	LIBCMT	HIGH	anchored
0x18ea6e	label38	LIBCMT	HIGH	anchored
0x18ea86	label39	LIBCMT	HIGH	anchored
0x18ea9a	label40	LIBCMT	HIGH	anchored
0x18eabf	label42	LIBCMT	HIGH	offstart-ghidra-missed
0x18eade	label44	LIBCMT	HIGH	offstart-ghidra-missed
0x18eafe	label45	LIBCMT	HIGH	anchored
0x18eb12	label46	LIBCMT	HIGH	anchored
0x18eb2a	label47	LIBCMT	HIGH	anchored
0x18eb3e	label48	LIBCMT	HIGH	anchored
0x18eb63	label50	LIBCMT	HIGH	offstart-ghidra-missed
0x18eb82	label52	LIBCMT	HIGH	offstart-ghidra-missed
0x18eba2	label53	LIBCMT	HIGH	anchored
0x18ebb6	label54	LIBCMT	HIGH	anchored
0x18ebce	label55	LIBCMT	HIGH	anchored
0x18ebe2	label56	LIBCMT	HIGH	anchored
0x18ec07	label58	LIBCMT	HIGH	offstart-ghidra-missed
0x18ec26	label60	LIBCMT	HIGH	offstart-ghidra-missed
0x18ec46	label61	LIBCMT	HIGH	anchored
0x18ec5a	label62	LIBCMT	HIGH	anchored
0x18ec72	label63	LIBCMT	HIGH	anchored
0x18ecac	__adj_fdiv_m32	LIBCMT	HIGH	offstart-ghidra-missed
0x18ecf8	__adj_fdiv_m64	LIBCMT	HIGH	offstart-ghidra-missed
0x18ed44	__adj_fdiv_m16i	LIBCMT	HIGH	offstart-ghidra-missed
0x18ed78	__adj_fdiv_m32i	LIBCMT	HIGH	offstart-ghidra-missed
0x18edac	__adj_fdivr_m32	LIBCMT	HIGH	offstart-ghidra-missed
0x18edf8	__adj_fdivr_m64	LIBCMT	HIGH	offstart-ghidra-missed
0x18ee44	__adj_fdivr_m16i	LIBCMT	HIGH	offstart-ghidra-missed
0x18ee78	__adj_fdivr_m32i	LIBCMT	HIGH	offstart-ghidra-missed
0x18eed6	__fprem_common	LIBCMT	HIGH	offstart-ghidra-missed
0x18f0dc	__adj_fprem	LIBCMT	HIGH	offstart-ghidra-missed
0x18f18e	__fprem1_common	LIBCMT	HIGH	offstart-ghidra-missed
0x18f394	__adj_fprem1	LIBCMT	HIGH	offstart-ghidra-missed
0x18f460	__87except	LIBCMT	HIGH	anchored
0x18f580	__copysign	LIBCMT	HIGH	offstart-ghidra-missed
0x18f5b0	__chgsign	LIBCMT	HIGH	offstart-ghidra-missed
0x18f5e0	__scalb	LIBCMT	HIGH	offstart-ghidra-missed
0x18f600	__logb	LIBCMT	HIGH	offstart-ghidra-missed
0x18f720	__nextafter	LIBCMT	HIGH	offstart-ghidra-missed
0x18fa40	__isnan	LIBCMT	HIGH	offstart-ghidra-missed
0x18fa70	__fpclass	LIBCMT	HIGH	anchored
0x18fb10	_ldexp	LIBCMT	HIGH	offstart-ghidra-missed
0x18fd70	_DirectInputCreateA@16	DINPUT	HIGH	dinput-import-thunk
0x190d80	_c_dfDIKeyboard	DINPUT	HIGH	didataformat-header-decoded
0x190e10	_c_dfDIMouse	DINPUT	HIGH	didataformat-header-decoded
0x191870	_c_dfDIJoystick2	DINPUT	HIGH	didataformat-header-decoded
0x191888	_DirectSoundCreate@12	MSVC-THUNK	HIGH	dsound-import-thunk
0x191894	_DirectDrawEnumerateA@8	DDRAW	HIGH	reloc-R21
0x192000	??6ostream@@QAEAAV0@H@Z	LIBCIMT	HIGH	anchored
0x1920d0	??6ostream@@QAEAAV0@N@Z	LIBCIMT	HIGH	anchored
0x192210	??5istream@@QAEAAV0@AAH@Z	LIBCIMT	HIGH	anchored
0x192210	?ReadInt@CConfigReader@@QAEXPAX@Z	LIBCIMT	HIGH	reloc-alias
0x1922c0	??5istream@@QAEAAV0@AAN@Z	LIBCIMT	HIGH	anchored
0x1922c0	?ReadDouble@CConfigReader@@QAEXPAX@Z	LIBCIMT	HIGH	reloc-alias
0x192340	??6ostream@@QAEAAV0@E@Z	LIBCIMT	HIGH	anchored
0x192400	??6ostream@@QAEAAV0@J@Z	LIBCIMT	HIGH	anchored
0x1924c0	??6ostream@@QAEAAV0@K@Z	LIBCIMT	HIGH	anchored
0x192580	??0fstream@@QAE@XZ	LIBCIMT	HIGH	anchored
0x192640	??_Gfstream@@UAEPAXI@Z	LIBCIMT	HIGH	manual-crt-reclass
0x192670	??0fstream@@QAE@PBDHH@Z	LIBCIMT	HIGH	manual-crt-reclass
0x192760	??0fstream@@QAE@H@Z	LIBCIMT	HIGH	anchored
0x192820	??0fstream@@QAE@HPADH@Z	LIBCIMT	HIGH	anchored
0x1928f0	??1fstream@@UAE@XZ	LIBCIMT	AMBIG	anchored
0x192910	?setbuf@fstream@@QAEPAVstreambuf@@PADH@Z	LIBCIMT	HIGH	anchored
0x1929c0	?attach@fstream@@QAEXH@Z	LIBCIMT	HIGH	anchored
0x192a60	?open@fstream@@QAEXPBDHH@Z	LIBCIMT	HIGH	anchored
0x192b10	?close@fstream@@QAEXXZ	LIBCIMT	HIGH	anchored
0x192c10	??5istream@@QAEAAV0@PAVstreambuf@@@Z	LIBCIMT	HIGH	anchored
0x192cd0	?get@istream@@QAEAAV1@AAVstreambuf@@D@Z	LIBCIMT	HIGH	anchored
0x192dd0	?seekg@istream@@QAEAAV1@J@Z	LIBCIMT	HIGH	anchored
0x192e70	?seekg@istream@@QAEAAV1@JW4seek_dir@ios@@@Z	LIBCIMT	HIGH	anchored
0x192f10	?tellg@istream@@QAEJXZ	LIBCIMT	HIGH	anchored
0x192fb0	?getint@istream@@AAEHPAD@Z	LIBCIMT	HIGH	anchored
0x1931b0	?getdouble@istream@@AAEHPADH@Z	LIBCIMT	HIGH	anchored
0x193aa6	_DirectPlayEnumerateA@8	DPLAYX	HIGH	reloc-R26
0x193ac0	_strtod	LIBCMT	HIGH	anchored
0x193be0	__access	LIBCMT	AMBIG	anchored
0x193c30	??6ostream@@QAEAAV0@I@Z	LIBCIMT	HIGH	anchored
0x193d00	??5istream@@QAEAAV0@AAD@Z	LIBCIMT	HIGH	anchored
0x1b29e7	??0CString@@QAE@DH@Z	NAFXCW	HIGH	anchored
0x1b2a1f	??0CString@@QAE@PBDH@Z	NAFXCW	HIGH	anchored
0x1b2a6a	??H@YG?AVCString@@ABV0@D@Z	NAFXCW	HIGH	anchored
0x1b2acc	??H@YG?AVCString@@DABV0@@Z	NAFXCW	HIGH	anchored
0x1b2b2e	?Mid@CString@@QBE?AV1@H@Z	NAFXCW	HIGH	anchored
0x1b2b51	?Mid@CString@@QBE?AV1@HH@Z	NAFXCW	HIGH	anchored
0x1b2bdc	?Right@CString@@QBE?AV1@H@Z	NAFXCW	HIGH	anchored
0x1b2c59	?Left@CString@@QBE?AV1@H@Z	NAFXCW	HIGH	anchored
0x1b2cd0	?SpanIncluding@CString@@QBE?AV1@PBD@Z	NAFXCW	AMBIG	anchored
0x1b2cfa	?SpanIncluding@CString@@QBE?AV1@PBD@Z	NAFXCW	AMBIG	anchored
0x1b2d24	?ReverseFind@CString@@QBEHD@Z	NAFXCW	HIGH	cruntime-callee
0x1b2d45	?Find@CString@@QBEHPBD@Z	NAFXCW	HIGH	cruntime-callee
0x1b2d64	?FormatV@CString@@IAEXPBDPAD@Z	NAFXCW	HIGH	anchored
0x1b300a	?Format@CString@@QAAXPBDZZ	NAFXCW	HIGH	anchored
0x1b301d	?Format@CString@@QAAXIZZ	NAFXCW	HIGH	offstart-ghidra-missed
0x1b3066	?FormatMessageA@CString@@QAAXPBDZZ	NAFXCW	HIGH	anchored
0x1b30b2	?FormatMessageA@CString@@QAAXIZZ	NAFXCW	HIGH	anchored
0x1b3135	?TrimRight@CString@@QAEXXZ	NAFXCW	HIGH	anchored
0x1b317e	?TrimLeft@CString@@QAEXXZ	NAFXCW	HIGH	anchored
0x1b31c3	?ConstructElements@@YGXPAVCString@@H@Z	NAFXCW	HIGH	offstart-ghidra-missed
0x1b31f2	?DestructElements@@YGXPAVCString@@H@Z	NAFXCW	HIGH	offstart-ghidra-missed
0x1b3216	?CopyElements@@YGXPAVCString@@PBV1@H@Z	NAFXCW	HIGH	anchored
0x1b3242	?HashKey@@YGIPBG@Z	NAFXCW	HIGH	offstart-ghidra-missed
0x1b325f	?HashKey@@YGIPBD@Z	NAFXCW	HIGH	offstart-ghidra-missed
0x1b3279	??0CTime@@QAE@HHHHHHH@Z	NAFXCW	HIGH	anchored
0x1b32c5	??0CTime@@QAE@GGH@Z	NAFXCW	HIGH	anchored
0x1b332e	??0CTime@@QAE@ABU_SYSTEMTIME@@H@Z	NAFXCW	HIGH	anchored
0x1b337a	??0CTime@@QAE@ABU_FILETIME@@H@Z	NAFXCW	HIGH	anchored
0x1b33c6	?GetTickCount@CTime@@SG?AV1@XZ	NAFXCW	HIGH	anchored
0x1b33d9	?GetGmtTm@CTime@@QBEPAUtm@@PAU2@@Z	NAFXCW	HIGH	anchored
0x1b3405	?GetLocalTm@CTime@@QBEPAUtm@@PAU2@@Z	NAFXCW	HIGH	anchored
0x1b3474	?Format@CTimeSpan@@QBE?AVCString@@PBD@Z	NAFXCW	HIGH	anchored
0x1b35a0	?Format@COleDateTime@@QBE?AVCString@@I@Z	NAFXCW	AMBIG	anchored
0x1b35fc	?Format@CTime@@QBE?AVCString@@PBD@Z	NAFXCW	AMBIG	anchored
0x1b364d	?Format@CTime@@QBE?AVCString@@PBD@Z	NAFXCW	AMBIG	anchored
0x1b369e	?Format@COleDateTime@@QBE?AVCString@@I@Z	NAFXCW	AMBIG	anchored
0x1b36fa	?Format@COleDateTime@@QBE?AVCString@@I@Z	NAFXCW	AMBIG	anchored
0x1b3756	?InitString@CSimpleException@@QAEXXZ	NAFXCW	HIGH	anchored
0x1b377f	?GetErrorMessage@CSimpleException@@UAEHPADIPAI@Z	NAFXCW	HIGH	anchored
0x1b37c2	?AfxThrowMemoryException@@YGXXZ	NAFXCW	AMBIG	anchored
0x1b37dd	?AfxThrowMemoryException@@YGXXZ	NAFXCW	AMBIG	anchored
0x1b4b7c	??0CPtrList@@QAE@H@Z	NAFXCW	CRUNTIME	anchored
0x1b4b7c	??0CPtrList@@QAE@H@Z	NAFXCW	CRUNTIME	reloc-R21
0x1b4b9f	??_GCPtrList@@UAEPAXI@Z	NAFXCW	CRUNTIME	anchored
0x1b4bbb	?RemoveAll@CPtrList@@QAEXXZ	NAFXCW	CRUNTIME	anchored
0x1b4bbb	?RemoveAll@CPtrList@@QAEXXZ	NAFXCW	CRUNTIME	reloc-R21
0x1b4bdb	??1CPtrList@@UAE@XZ	NAFXCW	CRUNTIME	anchored
0x1b4bdb	??1CPtrList@@UAE@XZ	NAFXCW	CRUNTIME	reloc-R21
0x1b4c0e	?NewNode@CPtrList@@IAEPAUCNode@1@PAU21@0@Z	NAFXCW	CRUNTIME	anchored
0x1b4c63	?FreeNode@CPtrList@@IAEXPAUCNode@1@@Z	NAFXCW	CRUNTIME	anchored
0x1b4c7c	?AddHead@CPtrList@@QAEPAU__POSITION@@PAX@Z	NAFXCW	CRUNTIME	anchored
0x1b4c7c	?AddHead@CPtrList@@QAEPAU__POSITION@@PAX@Z	NAFXCW	CRUNTIME	reloc-R30
0x1b4ca6	?AddTail@CPtrList@@QAEPAU__POSITION@@PAX@Z	NAFXCW	CRUNTIME	anchored
0x1b4ca6	?AddTail@CPtrList@@QAEPAU__POSITION@@PAX@Z	NAFXCW	CRUNTIME	reloc-R21
0x1b4ccf	?AddHead@CPtrList@@QAEXPAV1@@Z	NAFXCW	CRUNTIME	offstart-ghidra-missed
0x1b4cf4	?AddTail@CPtrList@@QAEXPAV1@@Z	NAFXCW	CRUNTIME	offstart-ghidra-missed
0x1b4d18	?RemoveHead@CPtrList@@QAEPAXXZ	NAFXCW	CRUNTIME	anchored
0x1b4d18	?RemoveHead@CPtrList@@QAEPAXXZ	NAFXCW	CRUNTIME	reloc-R30
0x1b4d3c	?RemoveTail@CPtrList@@QAEPAXXZ	NAFXCW	CRUNTIME	anchored
