# gruntz_functions.tsv - census of every retail function RVA the source
# tree labels (rva, current name, owning unit). BUILD-INTEGRITY floor: an
# RVA that vanishes from a build fails `gruntz build --full`; see
# gruntz.audit.function_census. Moves and renames are not losses - the row
# follows the label. The floor is HEAD's copy of this file unioned with
# the working tree, so deliberately removing a WRONG label means deleting
# its row here and committing the deletion.
rva	name	unit
0x153260	?Unload@CImage@@UAEXXZ	cimage
0x1532b0	?CopyFrom@CImage@@QAEHPAV1@@Z	cimage
0x153330	?SetOrigin@CImage@@QAEHPAUPidHeader@@W4FileImageFormat@@@Z	cimage
0x153370	?FlipVertical@CImage@@UAEXPAX@Z	cimage
0x153380	?Reload@CImage@@UAEHPAUCParseSource@@H@Z	cimage
0x153470	?RenderImage@CImage@@UAEXPAVCResolveNode@@PAVCDDrawSurfacePair@@@Z	cimage
0x153790	?RenderFrame@CImage@@QAEXPAVCDDrawSurfacePair@@HHH@Z	cimage
0x153810	?RenderFrameClipped@CImage@@QAEXPAVCDDrawSurfacePair@@HHPAUtagRECT@@H@Z	cimage
0x1538c0	?BlitNorm@CImage@@QAEXPAVCResolveNode@@PAVCDDrawSurfacePair@@@Z	cimage
0x153b20	?BlitFlipV@CImage@@QAEXPAVCResolveNode@@PAVCDDrawSurfacePair@@@Z	cimage
0x153d90	?BlitFlipH@CImage@@QAEXPAVCResolveNode@@PAVCDDrawSurfacePair@@@Z	cimage
0x153ff0	?BlitShadeFlipHV@CImage@@QAEXPAVCResolveNode@@PAVCDDrawSurfacePair@@@Z	cimage
0x154270	?BlitShadeNorm@CImage@@QAEXPAVCResolveNode@@PAVCDDrawSurfacePair@@@Z	cimage
0x1544d0	?BlitShadeFlipV@CImage@@QAEXPAVCResolveNode@@PAVCDDrawSurfacePair@@@Z	cimage
0x154750	?BlitShadeFlipH@CImage@@QAEXPAVCResolveNode@@PAVCDDrawSurfacePair@@@Z	cimage
0x1549d0	??0CResolveNode@@QAE@XZ	cremusnode
0x154a00	?GetClassId@CWapObj@@UAE?AW4LoadableClassId@@XZ	cremusnode
0x154a10	?IsLoaded@CResolveNode@@UAEHXZ	cremusnode
0x154a30	??_GCResolveNode@@UAEPAXI@Z	cremusnode
0x154a50	??1CResolveNode@@UAE@XZ	wwdfactoryobject
0x154a80	?Unload@CResolveNode@@UAEXXZ	wwdfactoryobject
0x154aa0	?IsReady@CDDrawWorkerRegistry@@UAEHXZ	ddrawworkerregistry
0x154ac0	?Unload@CDDrawWorkerRegistry@@UAEXXZ	ddrawworkerregistry
0x154ae0	?InsertFrameByKey@CDDrawWorkerRegistry@@UAEPAVCImage@@PAXPBDHH@Z	ddrawworkerregistry
0x154be0	?LoadFrameByKey@CDDrawWorkerRegistry@@UAEPAVCImage@@PADPBDHH@Z	ddrawworkerregistry
0x154ce0	?CreateDescriptorFrameByKey@CDDrawWorkerRegistry@@UAEPAVCImage@@PAUPidHeader@@W4FileImageFormat@@PBDHI@Z	ddrawworkerregistry
0x154df0	?CreateBlankFrameByKey@CDDrawWorkerRegistry@@UAEPAVCImage@@HHPBDHH@Z	ddrawworkerregistry
0x154f00	?LoadFrameForWorker@CDDrawWorkerRegistry@@UAEPAVCImage@@PADPAVCDDrawWorker@@HH@Z	ddrawworkerregistry
0x154f20	?InsertFrameForWorker@CDDrawWorkerRegistry@@UAEPAVCImage@@PAXPAVCDDrawWorker@@HH@Z	ddrawworkerregistry
0x154f40	?CreateDescriptorFrameForWorker@CDDrawWorkerRegistry@@UAEPAVCImage@@PAUPidHeader@@W4FileImageFormat@@PAVCDDrawWorker@@HI@Z	ddrawworkerregistry
0x154f60	?CreateBlankFrameForWorker@CDDrawWorkerRegistry@@UAEPAVCImage@@HHPAVCDDrawWorker@@HH@Z	ddrawworkerregistry
0x154f80	?InstallTree@CDDrawWorkerRegistry@@UAEHPAXPBD1@Z	ddrawworkerregistry
0x155160	?LoadNamespace@CDDrawWorkerRegistry@@UAEHPAXPBD1@Z	ddrawworkerregistry
0x155280	?RemoveWorker@CDDrawWorkerRegistry@@UAEXPAVCDDrawWorker@@@Z	ddrawworkerregistry
0x1552b0	?MapTeardown@CDDrawWorkerRegistry@@UAEXXZ	ddrawworkerregistry
0x155360	?RemoveKeysEqual@CDDrawWorkerRegistry@@QAEHPBD0@Z	ddrawworkerregistry
0x155460	?SumSizesEqual@CDDrawWorkerRegistry@@QAEHPBDH@Z	ddrawworkerregistry
0x155550	?HasKeyEqual@CDDrawWorkerRegistry@@QAEHPBD@Z	ddrawworkerregistry
0x155630	?AnyValueMatches@CDDrawWorkerRegistry@@QAEHPAVCImage@@PADPAH@Z	ddrawworkerregistry
0x155700	?IsLoaded@CWapObj@@UAEHXZ	ddrawworkerregistry
0x155720	??_GCWapObj@@UAEPAXI@Z	ddrawworkerregistry
0x155740	?Unload@CWapObj@@UAEXXZ	ddrawworkerregistry
0x155750	?IsLoaded@CDDrawWorker@@UAEHXZ	ddrawworkerregistry
0x155770	?GetClassId@CDDrawWorker@@UAE?AW4LoadableClassId@@XZ	ddrawworkerregistry
0x155780	??_GCDDrawWorker@@UAEPAXI@Z	ddrawworkerregistry
0x1557a0	??1CDDrawWorker@@UAE@XZ	ddrawworkerregistry
0x155810	?SetKey@CDDrawWorker@@UAEHPBD@Z	ddrawworkerregistry
0x155840	??0CDDrawSurfaceMgr@@QAE@XZ	ddrawsurfacemgr
0x155890	??_GCDDrawSurfaceMgr@@UAEPAXI@Z	ddrawsurfacemgr
0x1558b0	??1CDDrawSurfaceMgr@@UAE@XZ	ddrawsurfacemgr
0x155900	?Init@CDDrawSurfaceMgr@@UAEHPAUHWND__@@HHW4ColorDepth@@H@Z	ddrawsurfacemgr
0x155e20	?Cleanup@CDDrawSurfaceMgr@@UAEXXZ	ddrawsurfacemgr
0x155f00	?IsReady@CDDrawSurfaceMgr@@UAEHXZ	ddrawsurfacemgr
0x155f50	?SetRestoreHandler@CDDrawSurfaceMgr@@QAEXP6AHXZ@Z	ddrawsurfacemgr
0x155f60	?SetDimensions@CDDrawSurfaceMgr@@QAEHHHW4ColorDepth@@@Z	ddrawsurfacemgr
0x155fc0	?FreeContext@CDDrawSurfaceMgr@@QAEXXZ	ddrawsurfacemgr
0x155ff0	?PlayDefaultSound@CDDrawSurfaceMgr@@QAEHXZ	ddrawsurfacemgr
0x156020	?SnapshotChildren@CDDrawSurfaceMgr@@QAEHP6AHPAX0W4SerialMode@@W4LogicTypeId@@0@ZPAD42@Z	ddrawsurfacemgr
0x156530	?RestoreChildren@CDDrawSurfaceMgr@@QAEHP6AHPAX0W4SerialMode@@W4LogicTypeId@@0@ZPAD2@Z	ddrawsurfacemgr
0x156a90	?InvokeCallback@CDDrawSurfaceMgr@@QAEHPAXW4SerialMode@@W4LogicTypeId@@0@Z	ddrawsurfacemgr
0x156ad0	?LoadRecordFile@@YGHPBDPAUCSnapshotHeader@@PAXIH@Z	ddrawsurfacemgr
0x156cb0	??0CWapObj@@QAE@PAVCDDrawSurfaceMgr@@HH@Z	ddrawsubmgr
0x156cd0	?IsLoaded@CDDrawWorkerMapSmall@@UAEHXZ	ddrawsubmgr
0x156cf0	?GetClassId@CDDrawWorkerMapSmall@@UAE?AW4LoadableClassId@@XZ	ddrawsubmgr
0x156d00	??_GCDDrawWorkerMapSmall@@UAEPAXI@Z	ddrawsubmgr
0x156d20	??1CDDrawWorkerMapSmall@@UAE@XZ	ddrawsubmgr
0x156db0	?IsReady@CDDrawWorkerMapSmall@@UAEHXZ	ddrawsubmgr
0x156dc0	?IsLoaded@CDDrawWorkerRegistry@@UAEHXZ	ddrawsubmgr
0x156de0	?GetClassId@CDDrawWorkerRegistry@@UAE?AW4LoadableClassId@@XZ	ddrawsubmgr
0x156df0	??_GCDDrawWorkerRegistry@@UAEPAXI@Z	ddrawsubmgr
0x156e10	??1CDDrawWorkerRegistry@@UAE@XZ	ddrawsubmgr
0x156e80	?ProbeWorkerKey@CDDrawWorkerRegistry@@UAEHPAVCSymParser@@PBD@Z	ddrawsubmgr
0x156ec0	?RemoveByKey@CDDrawWorkerRegistry@@UAEXPBD@Z	ddrawsubmgr
0x156f00	?IsLoaded@CDDrawWorkerList@@UAEHXZ	ddrawsubmgr
0x156f20	?GetClassId@CDDrawWorkerList@@UAE?AW4LoadableClassId@@XZ	ddrawsubmgr
0x156f30	??_GCDDrawWorkerList@@UAEPAXI@Z	ddrawsubmgr
0x156f50	??1CDDrawWorkerList@@UAE@XZ	ddrawsubmgr
0x156fc0	?IsReady@CDDrawWorkerList@@UAEHXZ	ddrawsubmgr
0x156fd0	?CreateWorkerA@CDDrawWorkerList@@UAEPAXHHH@Z	ddrawsubmgr
0x157060	?IsLoaded@CDDrawWorkerA@@UAEHXZ	ddrawsubmgr
0x157080	?SetPosition@CDDrawWorkerBase@@UAEHHH@Z	ddrawsubmgr
0x1570a0	?GetClassId@CDDrawWorkerA@@UAE?AW4LoadableClassId@@XZ	ddrawsubmgr
0x1570b0	??_GCDDrawWorkerA@@UAEPAXI@Z	ddrawsubmgr
0x1570d0	??1CDDrawWorkerA@@UAE@XZ	ddrawsubmgr
0x157110	?PlaceFrameValue@CDDrawWorkerA@@UAEHHHH@Z	ddrawsubmgr
0x157130	?Unload@CDDrawWorkerA@@UAEXXZ	ddrawsubmgr
0x157150	?CreateWorkerB30@CDDrawWorkerList@@UAEPAXHHPBDHH@Z	ddrawsubmgr
0x157200	?IsLoaded@CDDrawWorkerBase@@UAEHXZ	ddrawsubmgr
0x157210	?GetClassId@CDDrawWorkerBase@@UAE?AW4LoadableClassId@@XZ	ddrawsubmgr
0x157220	??_GCDDrawWorkerB@@UAEPAXI@Z	ddrawsubmgr
0x157240	??1CDDrawWorkerB@@UAE@XZ	ddrawsubmgr
0x157280	?PlaceBound@CDDrawWorkerB@@UAEHHHPBDH@Z	ddrawsubmgr
0x1572b0	?PlaceFrame@CDDrawWorkerB@@UAEHHHPAVCDDrawWorker@@H@Z	ddrawsubmgr
0x1572f0	?PlaceFrameValue@CDDrawWorkerB@@UAEHHHH@Z	ddrawsubmgr
0x157310	?Unload@CDDrawWorkerBase@@UAEXXZ	ddrawsubmgr
0x157330	?CreateWorkerB2C@CDDrawWorkerList@@UAEPAXHHPAVCDDrawWorker@@HH@Z	ddrawsubmgr
0x1573e0	?CreateWorkerB28@CDDrawWorkerList@@UAEPAXHHHH@Z	ddrawsubmgr
0x157480	?IsLoaded@CDDrawSubMgrPages@@UAEHXZ	ddrawsubmgr
0x1574a0	?GetClassId@CDDrawSubMgrPages@@UAE?AW4LoadableClassId@@XZ	ddrawsurfacemgr
0x1574b0	??_GCDDrawSubMgrPages@@UAEPAXI@Z	ddrawsubmgr
0x1574d0	??1CDDrawSubMgrPages@@UAE@XZ	ddrawsubmgr
0x157530	?IsLoaded@CDDrawSubMgrLeafScan@@UAEHXZ	ddrawsurfacemgr
0x157550	??_GCDDrawSubMgrLeafScan@@UAEPAXI@Z	ddrawsubmgr
0x157570	??1CDDrawSubMgrLeafScan@@UAE@XZ	ddrawsubmgr
0x1575e0	?IsLoaded@CDDrawChildGroup@@UAEHXZ	ddrawsubmgr
0x157600	?GetClassId@CDDrawChildGroup@@UAE?AW4LoadableClassId@@XZ	ddrawsubmgr
0x157610	??_GCDDrawChildGroup@@UAEPAXI@Z	ddrawsubmgr
0x157630	??1CDDrawChildGroup@@UAE@XZ	ddrawsubmgr
0x1576c0	?IsReady@CDDrawChildGroup@@UAEHXZ	ddrawsubmgr
0x1576d0	?IsLoaded@CDDrawWorkerCache@@UAEHXZ	ddrawsurfacemgr
0x1576f0	?GetClassId@CDDrawWorkerCache@@UAE?AW4LoadableClassId@@XZ	ddrawsurfacemgr
0x157700	??_GCDDrawWorkerCache@@UAEPAXI@Z	ddrawsubmgr
0x157720	??1CDDrawWorkerCache@@UAE@XZ	ddrawsubmgr
0x157790	?IsReady@CDDrawWorkerCache@@UAEHXZ	ddrawsurfacemgr
0x1577a0	?IsLoaded@CDDrawSubMgrLeaf@@UAEHXZ	ddrawsubmgr
0x1577c0	??_GCDDrawSubMgrLeaf@@UAEPAXI@Z	ddrawsubmgr
0x1577e0	??1CDDrawSubMgrLeaf@@UAE@XZ	ddrawsubmgr
0x157850	??0CFileMemBase@@QAE@XZ	ddrawsubmgr
0x1578b0	??1CFileMemBase@@UAE@XZ	ddrawsubmgr
0x157910	?Close@CFileMemBase@@UAEXXZ	ddrawsubmgr
0x157920	?GetName@CFileMemBase@@UAE?AVCString@@XZ	ddrawsubmgr
0x157940	?WantRead@CFileMemBase@@UAEHXZ	ddrawsubmgr
0x157950	?WantCreate@CFileMemBase@@UAEHXZ	ddrawsubmgr
0x157960	??_GCFileMemBase@@UAEPAXI@Z	ddrawsubmgr
0x157980	??1CFileMem@@UAE@XZ	ddrawsurfacemgr
0x157a00	?GetLength@CFileMem@@UAEHXZ	ddrawsubmgr
0x157a10	?GetOffset@CFileMem@@UAEHXZ	ddrawsubmgr
0x157a20	??_GCFileMem@@UAEPAXI@Z	ddrawsurfacemgr
0x157a40	?Reset@CFileMemBase@@UAEXXZ	ddrawsubmgr
0x157a50	?Reset@CFileMem@@UAEXXZ	ddrawsubmgr
0x157a70	?Close@CFileMem@@UAEXXZ	ddrawsurfacemgr
0x157a80	?BindSoundStream@CDDrawSubMgrLeafScan@@QAEHH@Z	ddrawsubmgr
0x157ae0	?Unload@CDDrawSubMgrLeafScan@@UAEXXZ	ddrawsubmgr
0x157b00	?RemoveByValue@CDDrawSubMgrLeafScan@@QAEXPAULeafCue@@@Z	ddrawsubmgr
0x157bc0	?ClearMap@CDDrawSubMgrLeafScan@@QAEXXZ	ddrawsubmgr
0x157c70	?RemoveKeysEqual@CDDrawSubMgrLeafScan@@QAEHPBD0@Z	ddrawsubmgr
0x157d70	?CreateEntry@CDDrawSubMgrLeafScan@@QAEPAULeafCue@@PBDPAX@Z	ddrawsubmgr
0x157e00	?CreateEntry2@CDDrawSubMgrLeafScan@@QAEPAULeafCue@@PBDPAX@Z	ddrawsubmgr
0x157e90	?AddFromSource@CDDrawSubMgrLeafScan@@QAEPAULeafCue@@PAUCParseSource@@@Z	ddrawsubmgr
0x157ec0	?AddEntry@CDDrawSubMgrLeafScan@@QAEXPAULeafCue@@PBD@Z	ddrawsubmgr
0x157ee0	?ScanTree@CDDrawSubMgrLeafScan@@QAEHPAVCSymTab@@PBD1@Z	ddrawsubmgr
0x1580b0	?SumField@CDDrawSubMgrLeafScan@@QAEHPBD@Z	ddrawsubmgr
0x1581b0	?Fire@CDDrawSubMgrLeafScan@@QAEHPBDHHH@Z	ddrawsubmgr
0x158210	?GetFirstValue@CDDrawSubMgrLeafScan@@QAEPAULeafCue@@XZ	ddrawsubmgr
0x1582c0	?NextValueAfter@CDDrawSubMgrLeafScan@@QAEPAULeafCue@@PAU2@@Z	ddrawsubmgr
0x1583c0	?HasKeyEqual@CDDrawSubMgrLeafScan@@QAEHPBD@Z	ddrawsubmgr
0x1584a0	?ProbeFirst@CDDrawSubMgrLeafScan@@QAEHH@Z	ddrawsubmgr
0x1584f0	?MatchSub@CDDrawSubMgrLeafScan@@QAEHPAULeafCue@@H@Z	ddrawsubmgr
0x158570	?FindKeyOfValue@CDDrawSubMgrLeafScan@@QAE?AVCString@@PAULeafCue@@@Z	ddrawsubmgr
0x158650	?IsLoaded@LeafCue@@UAEHXZ	ddrawsubmgr
0x158660	??_GLeafCue@@UAEPAXI@Z	ddrawsubmgr
0x158680	??1LeafCue@@UAE@XZ	ddrawsubmgr
0x1586e0	?LoadSoundA@LeafCue@@QAEHPAX@Z	ddrawsubmgr
0x158720	?LoadSoundB@LeafCue@@QAEHPAX@Z	ddrawsubmgr
0x158760	?Configure@LeafCue@@QAEHPAUCParseSource@@@Z	ddrawsubmgr
0x1587c0	?Unload@LeafCue@@UAEXXZ	ddrawsubmgr
0x1587f0	?TriggerBlit@LeafCue@@QAEHHHHH@Z	ddrawsubmgr
0x1588f0	?CreateChildren@CDDrawSubMgrPages@@UAEHHHW4ColorDepth@@H@Z	ddrawsubmgr
0x158ac0	?Unload@CDDrawSubMgrPages@@UAEXXZ	ddrawsubmgr
0x158b10	?ResolvePageImage@CDDrawSubMgrPages@@QAEHPADW4DDrawPageKind@@@Z	ddrawsubmgr
0x158b40	?LoadPageImage@CDDrawSubMgrPages@@QAEHPAUCParseSource@@W4DDrawPageKind@@@Z	ddrawsubmgr
0x158b90	?FlipAndNotify@CDDrawSubMgrPages@@QAEXXZ	ddrawsubmgr
0x158bc0	?PagesReady@CDDrawSubMgrPages@@QAEHXZ	ddrawsubmgr
0x158bf0	?ResizePages@CDDrawSubMgrPages@@QAEHHHW4ColorDepth@@@Z	ddrawsubmgr
0x158c70	?BlitPage@CDDrawSubMgrPages@@QAEHPAVCDDrawSurfacePair@@@Z	ddrawsubmgr
0x158cb0	?CreateOverlay@CDDrawSubMgrPages@@QAEHHH@Z	ddrawsubmgr
0x158d20	?HasOverlay@CDDrawSubMgrPages@@QAEHXZ	ddrawsubmgr
0x158d50	?ClearAllPages@CDDrawSubMgrPages@@QAEXI@Z	ddrawsubmgr
0x158dc0	?PresentBackPage@CDDrawSubMgrPages@@QAEHXZ	ddrawsubmgr
0x158e40	?TransEnter@CDDrawSubMgrPages@@QAEHXZ	ddrawsubmgr
0x158e90	?TransTitle@CDDrawSubMgrPages@@QAEHXZ	ddrawsubmgr
0x158ee0	?TransExit@CDDrawSubMgrPages@@QAEHXZ	ddrawsubmgr
0x158f30	??0CDrawSubWorker@@QAE@PAVCDDrawSurfaceMgr@@HH@Z	ddrawsubmgr
0x158f60	?IsLoaded@CDrawSubWorker@@UAEHXZ	ddrawsubmgr
0x158f80	?GetClassId@CDrawSubWorker@@UAE?AW4LoadableClassId@@XZ	ddrawsubmgr
0x158f90	??_GCDrawSubWorker@@UAEPAXI@Z	ddrawsubmgr
0x158fb0	??1CDrawSubWorker@@UAE@XZ	ddrawsubmgr
0x158fd0	?SetGeometry@CDrawSubWorker@@UAEHHHW4ColorDepth@@@Z	ddrawsubmgr
0x159020	?SetGeom@CDrawSubWorker@@UAEHHHW4ColorDepth@@@Z	ddrawsubmgr
0x159080	?Unload@CDrawSubWorker@@UAEXXZ	ddrawsubmgr
0x159090	?IsLoaded@CDDrawSurfacePair@@UAEHXZ	ddrawsubmgr
0x1590c0	?GetClassId@CDDrawSurfacePair@@UAE?AW4LoadableClassId@@XZ	ddrawsubmgr
0x1590d0	??_GCDDrawSurfacePair@@UAEPAXI@Z	ddrawsubmgr
0x1590f0	??1CDDrawSurfacePair@@UAE@XZ	ddrawsubmgr
0x159150	?IsLoaded@CDDrawSurfaceChildA@@UAEHXZ	ddrawsubmgr
0x159180	?GetClassId@CDDrawSurfaceChildA@@UAE?AW4LoadableClassId@@XZ	ddrawsubmgr
0x159190	??_GCDDrawSurfaceChildA@@UAEPAXI@Z	ddrawsubmgr
0x1591b0	??1CDDrawSurfaceChildA@@UAE@XZ	ddrawsubmgr
0x1591d0	?Unload@CDDrawSurfaceChildA@@UAEXXZ	ddrawsubmgr
0x1591e0	?Unload@CDDrawChildGroup@@UAEXXZ	wwdobjmgr
0x1591f0	?DestroyChildren@CDDrawChildGroup@@UAEXXZ	wwdobjmgr
0x159250	?CreateDotObject@CDDrawChildGroup@@QAEPAVCWwdGameObjectC@@HHHHPAUAnimWorkerObj@@HH@Z	wwdobjmgr
0x1593e0	?CreateNamedDotObject@CDDrawChildGroup@@QAEPAVCWwdGameObjectC@@HHHHPBDHH@Z	wwdobjmgr
0x159440	?CreateDeferredObject@CDDrawChildGroup@@QAEPAVCWwdGameObjectF@@HHPAUAnimWorkerObj@@H@Z	wwdobjmgr
0x1595b0	?CreateNamedDeferredObject@CDDrawChildGroup@@QAEPAVCWwdGameObjectF@@HHPBDH@Z	wwdobjmgr
0x159600	?CreateSpriteObject@CDDrawChildGroup@@QAEPAVCWwdGameObjectA@@HHHHPAUAnimWorkerObj@@H@Z	wwdobjmgr
0x1597b0	?CreateSprite@CDDrawChildGroup@@QAEPAVCWwdGameObjectA@@HHHHPBDH@Z	wwdobjmgr
0x159830	?AttachSprite@CDDrawChildGroup@@QAEHPAVCWwdGameObject@@HHHPBDH@Z	wwdobjmgr
0x1598d0	?CreateContainerObject@CDDrawChildGroup@@QAEPAVCWwdGameObject@@HHHHPAUAnimWorkerObj@@H@Z	wwdobjmgr
0x159a10	?CreateNamedContainerObject@CDDrawChildGroup@@QAEPAVCWwdGameObject@@HHHHPBDH@Z	wwdobjmgr
0x159a70	?TickKillCues@CDDrawChildGroup@@UAEXH@Z	wwdobjmgr
0x159c90	?RenderChildren@CDDrawChildGroup@@UAEXPAVCDDrawSurfacePair@@@Z	wwdobjmgr
0x159cc0	?BltDirtyChildren@CDDrawChildGroup@@UAEXPAVCDDrawSurfacePair@@0@Z	wwdobjmgr
0x159cf0	?BltDirtyChildrenEx@CDDrawChildGroup@@UAEXPAVCDDrawSurfacePair@@00@Z	wwdobjmgr
0x159d40	?BltDirtyChildRegions@CDDrawChildGroup@@UAEXPAVCDDrawSurfacePair@@00@Z	wwdobjmgr
0x159d90	?InvalidateChildShadows@CDDrawChildGroup@@UAEXXZ	wwdobjmgr
0x159db0	?RemoveAndDelete@CDDrawChildGroup@@QAEXPAVCWwdGameObject@@@Z	wwdobjmgr
0x159e10	?ReinsertUnflagged@CDDrawChildGroup@@QAEXPAVCWwdGameObject@@@Z	wwdobjmgr
0x159e40	?InsertSorted@CDDrawChildGroup@@QAEXPAUCGameObject@@H@Z	wwdobjmgr
0x159ef0	?ClearChildren@CDDrawChildGroup@@QAEXXZ	wwdobjmgr
0x159f00	?CollideBroadcast@CDDrawChildGroup@@UAEXXZ	wwdobjmgr
0x15a130	?BoxesOverlap@CDDrawChildGroup@@QAEHPAUCGameObject@@0@Z	wwdobjmgr
0x15a210	?DrawObjectDebugGeometry@CDDrawChildGroup@@QAEXXZ	wwdobjmgr
0x15a650	?DrawObjectCounts@CDDrawChildGroup@@QAEXXZ	wwdobjmgr
0x15a780	?CheckSortOrder@CDDrawChildGroup@@QAEHXZ	wwdobjmgr
0x15a7f0	?FindByType04@CDDrawChildGroup@@QAEPAVCWwdGameObject@@H@Z	wwdobjmgr
0x15a810	?FindByTypeProbe@CDDrawChildGroup@@QAEPAVCWwdGameObject@@H@Z	wwdobjmgr
0x15a860	?FindByWorker@CDDrawChildGroup@@QAEPAVCWwdGameObject@@HPAX@Z	wwdobjmgr
0x15a8c0	?Find@CDDrawChildGroup@@QAEPAXHPBD@Z	wwdobjmgr
0x15a940	?FindByIdAndCollisionCategory@CDDrawChildGroup@@QAEPAVCWwdGameObject@@HI@Z	wwdobjmgr
0x15a9a0	?FindByKey@CDDrawChildGroup@@QAEPAVCWwdGameObject@@PAX@Z	wwdobjmgr
0x15a9d0	?FindByStatusKey@CDDrawChildGroup@@QAEPAVCWwdGameObject@@PAX@Z	wwdobjmgr
0x15aa20	?IsKindUnique@CDDrawChildGroup@@QAEHH@Z	wwdobjmgr
0x15aa60	?CountByKind@CDDrawChildGroup@@QAEHH@Z	wwdobjmgr
0x15aa90	?PruneList@CDDrawChildGroup@@QAEXXZ	wwdobjmgr
0x15aaf0	?SumWeighted@CDDrawChildGroup@@QAEHXZ	wwdobjmgr
0x15ab30	?RemoveAll@CDDrawChildGroup@@QAEXPAU__POSITION@@PAUCGameObject@@@Z	wwdobjmgr
0x15ab70	?RemoveByPosition@CDDrawChildGroup@@QAEXPAU__POSITION@@PAUCGameObject@@@Z	wwdobjmgr
0x15aba0	?AddToMap48@CDDrawChildGroup@@QAEXPAVCWwdGameObject@@@Z	wwdobjmgr
0x15abc0	?CountActive@CDDrawChildGroup@@QAEHXZ	wwdobjmgr
0x15ac20	?ForEachDispatch@CDDrawChildGroup@@QAEHPAVCFileMemBase@@W4SerialMode@@W4LogicTypeId@@@Z	wwdobjmgr
0x15acb0	?ForEachProbe@CDDrawChildGroup@@QAEHPAVCFileMemBase@@W4LogicTypeId@@@Z	wwdobjmgr
0x15ad30	?LoadObjects@CDDrawChildGroup@@QAEHPAVCFileMemBase@@IW4LogicTypeId@@@Z	wwdobjmgr
0x15b020	?ForEachSerialize@CDDrawChildGroup@@QAEHPAVCFileMemBase@@W4LogicTypeId@@@Z	wwdobjmgr
0x15b0e0	?Deserialize@CDDrawChildGroup@@QAEHPAVCFileMemBase@@IW4LogicTypeId@@@Z	wwdobjmgr
0x15b1d0	?PruneOrphans@CDDrawChildGroup@@QAEHXZ	wwdobjmgr
0x15b270	??0WwdDirtyRect@@QAE@XZ	wwdobjmgr
0x15b290	??1WwdDirtyRect@@QAE@XZ	wwdobjmgr
0x15b2a0	??0WwdGridNode@@QAE@XZ	wwdobjmgr
0x15b2b0	??0WwdRegion@@QAE@XZ	wwdfactoryobject
0x15b2c0	??0CResolveNode@@QAE@PAVCDDrawSurfaceMgr@@HH@Z	wwdobjmgr
0x15b300	??0AnimWorkerObj@@QAE@PAVCDDrawSurfaceMgr@@HH@Z	wwdobjmgr
0x15b340	?Consume@AnimWorkerObj@@QAEHH@Z	wwdfactoryobject
0x15b370	?IsLoaded@CGameObject@@UAEHXZ	wwdfactoryobject
0x15b390	??0CGameObject@@QAE@PAVCDDrawSurfaceMgr@@HH@Z	wwdfactoryobject
0x15b4c0	??_GCGameObject@@UAEPAXI@Z	wwdfactoryobject
0x15b4e0	??1WwdRegion@@QAE@XZ	wwdfactoryobject
0x15b4f0	??1CGameObject@@UAE@XZ	wwdfactoryobject
0x15b5d0	?Unload@CGameObject@@UAEXXZ	wwdobjmgr
0x15b650	?Notify@CGameObject@@QAEXPAX@Z	wwdfactoryobject
0x15b6a0	?IsLoaded@CAniAdvanceCursor@@UAEHXZ	wwdfactoryobject
0x15b6b0	??_GCAniAdvanceCursor@@UAEPAXI@Z	wwdfactoryobject
0x15b6d0	??1CAniAdvanceCursor@@UAE@XZ	wwdfactoryobject
0x15b730	??0CAniAdvanceCursor@@QAE@PAVCDDrawSurfaceMgr@@HH@Z	wwdfactoryobject
0x15b760	?GetClassId@CWwdGameObjectA@@UAE?AW4LoadableClassId@@XZ	wwdfactoryobject
0x15b770	??_GCWwdGameObjectA@@UAEPAXI@Z	wwdfactoryobject
0x15b790	??1CWwdGameObjectA@@UAE@XZ	wwdfactoryobject
0x15b940	?Setup@CWwdGameObjectA@@UAEHHHHPAUAnimWorkerObj@@@Z	wwdfactoryobject
0x15b980	?Unload@CWwdGameObjectA@@UAEXXZ	wwdobjmgr
0x15ba20	?Render@CWwdGameObjectA@@UAEXPAVCDDrawSurfacePair@@@Z	wwdfactoryobject
0x15ba40	?IsLoaded@CWwdGameObjectF@@UAEHXZ	wwdfactoryobject
0x15ba60	?GetClassId@CWwdGameObjectF@@UAE?AW4LoadableClassId@@XZ	wwdfactoryobject
0x15ba70	?Render@CWwdGameObjectF@@UAEXPAVCDDrawSurfacePair@@@Z	wwdfactoryobject
0x15ba80	?BltDirty@CWwdGameObjectF@@UAEXPAVCDDrawSurfacePair@@0@Z	wwdfactoryobject
0x15ba90	?BltDirtyEx@CWwdGameObjectF@@UAEXPAVCDDrawSurfacePair@@00@Z	wwdfactoryobject
0x15baa0	?BltDirtyRegions@CWwdGameObjectF@@UAEXPAVCDDrawSurfacePair@@00@Z	wwdfactoryobject
0x15bab0	??_GCWwdGameObjectF@@UAEPAXI@Z	wwdfactoryobject
0x15bad0	??1CWwdGameObjectF@@UAE@XZ	wwdfactoryobject
0x15bc30	?SetupDeferred@CWwdGameObjectF@@UAEHHPAUAnimWorkerObj@@@Z	wwdfactoryobject
0x15bc50	?Unload@CWwdGameObjectF@@UAEXXZ	wwdobjmgr
0x15bcd0	?IsLoaded@CWwdGameObject@@UAEHXZ	wwdfactoryobject
