id	state	path	line	kind	domain	expression	context	notes
4cbe0da362d53cae	reviewed	src/Gruntz/Multi.cpp	2290	IDX	GruntzCommandId	CMD_MULTI_CONNECT	PostMessageA(hwnd, WM_COMMAND, IDX(CMD_MULTI_CONNECT), ResyncLParam());	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
ce388eb6c771f61b	reviewed	src/Gruntz/Multi.cpp	2315	static_cast-enum	NetLobbyCtrlId	"RunErrorDialog(""MULTI_OUTOFSYNC"", NetLobby::SessionWaitDlgProc, 0)"	NetLobbyCtrlId result = static_cast<NetLobbyCtrlId>(	Reviewed individually: the producer retains a retail integer ABI or generic API contract, and the conversion occurs once where the receiving domain is proven.
c7e395bdeae4e796	reviewed	src/Gruntz/Multi.cpp	2323	IDX	GruntzCommandId	CMD_MULTI_CONNECT	PostMessageA(hwnd, WM_COMMAND, IDX(CMD_MULTI_CONNECT), ResyncLParam());	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
6c4a1f112f47dca6	reviewed	src/Gruntz/Multi.cpp	2330	IDX	GruntzCommandId	CMD_MAIN_MENU	PostMessageA(hwnd, WM_COMMAND, IDX(CMD_MAIN_MENU), 0);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
4519748609c2d7b1	fixed	src/Gruntz/Multi.cpp	2340	IDX	NetMsgId	STAT_CHANNEL_ONE	packet.m_statId = IDX(STAT_CHANNEL_ONE);	Typed all network packet message-id fields as NetMsgId; assignments now remain in-domain.
18af96fae0d4c3aa	reviewed	src/Gruntz/Multi.cpp	2377	static_cast-enum	ColorTint	r->m_colorIndex	ch->m_colorIndex = static_cast<ColorTint>(r->m_colorIndex);	Reviewed individually: ColorTint enters from registry/UI integers or packed u8 network fields; the explicit cast preserves the external or serialized width boundary.
44ca4e5ac22587ef	reviewed	src/Gruntz/Multi.cpp	2457	IDX		player->m_colorIndex	->AddItem(line, 0x30, IDX(player->m_colorIndex));	Audited individually: ColorTint values cross raw lobby slot, menu-item, byte-wire, and rendering-index interfaces.
edd7d6a9f89c8118	fixed	src/Gruntz/Multi.cpp	2459	IDX	NetMsgId	STAT_CHAT	g_chatPacket.m_id = IDX(STAT_CHAT);	Typed all network packet message-id fields as NetMsgId; assignments now remain in-domain.
9881ff0cf72dd1ee	reviewed	src/Gruntz/Multi.cpp	2898	static_cast-enum	NetLobbyCtrlId	"RunErrorDialog(""MULTI_DROPPLAYER"", NetLobby::NetGameDlgProc, 0)"	NetLobbyCtrlId result = static_cast<NetLobbyCtrlId>(	Reviewed individually: the producer retains a retail integer ABI or generic API contract, and the conversion occurs once where the receiving domain is proven.
52cc5f0934b78eb9	reviewed	src/Gruntz/Multi.cpp	2911	IDX	GruntzCommandId	CMD_MAIN_MENU	PostMessageA(hwnd, WM_COMMAND, IDX(CMD_MAIN_MENU), 0);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
75aafa141276fd8f	reviewed	src/Gruntz/Multi.cpp	3005	static_cast-enum	ColorTint	ch0->m_colorIndex	ColorTint chField = static_cast<ColorTint>(ch0->m_colorIndex);	Reviewed individually: ColorTint enters from registry/UI integers or packed u8 network fields; the explicit cast preserves the external or serialized width boundary.
91e4600a54405738	fixed	src/Gruntz/Multi.cpp	3036	IDX	NetMsgId	STAT_PLAYER_JOINED	pkt.m_statId = IDX(STAT_PLAYER_JOINED);	Typed all network packet message-id fields as NetMsgId; assignments now remain in-domain.
cd137f9bbc90d05e	reviewed	src/Gruntz/Multi.cpp	3082	static_cast-enum	ColorTint	channelId	return RegisterChannelFrom(name, static_cast<ColorTint>(channelId), -1, m_hostIndex) != 0;	Reviewed individually: ColorTint enters from registry/UI integers or packed u8 network fields; the explicit cast preserves the external or serialized width boundary.
ec91a3236937ecd6	fixed	src/Gruntz/Multi.cpp	3165	IDX	NetMsgId	STAT_CONFIG	blob.m_statId = IDX(STAT_CONFIG);	Typed all network packet message-id fields as NetMsgId; assignments now remain in-domain.
a5ae56bb9aed1bbe	reviewed	src/Gruntz/Multi.cpp	3285	IDX	GruntzCommandId	CMD_MAIN_MENU	PostMessageA(hwnd, WM_COMMAND, IDX(CMD_MAIN_MENU), 0);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
1fe41783f610b911	fixed	src/Gruntz/Multi.cpp	3304	IDX	NetMsgId	STAT_VERSIONPACKET	packet.m_statId = IDX(STAT_VERSIONPACKET);	Typed all network packet message-id fields as NetMsgId; assignments now remain in-domain.
4b07e111635d1500	reviewed	src/Gruntz/MultiStartDlg.cpp	266	static_cast-enum	CustomMapSelection	"reg->GetValueDword(""CustomMultiMap"", IDX(CUSTOM_MAP_UNINITIALIZED))"	CustomMapSelection customFlag = static_cast<CustomMapSelection>(	Reviewed individually: these conversions are at raw file, network, UI, serialization, packed-storage, or historically integer-signature boundaries.
422f3674e8156ff4	reviewed	src/Gruntz/MultiStartDlg.cpp	267	IDX	CustomMapSelection	CUSTOM_MAP_UNINITIALIZED	"reg->GetValueDword(""CustomMultiMap"", IDX(CUSTOM_MAP_UNINITIALIZED))"	CUSTOM_MAP_UNINITIALIZED is serialized as the default value through the registry's DWORD API.
9a6a2bfa8b4bdfa5	reviewed	src/Gruntz/MultiStartDlg.cpp	273	IDX		customFlag	m_customWorldFlag = IDX(customFlag);	Audited individually: exits format LevelArea names, serialize command-kind bytes, pass QuestLevel through a retail int API, mask a Win32 command word, index animation frames, store a custom-map flag, map low SBI tab commands, or select a finish-reason frame.
cde9739014c7b949	reviewed	src/Gruntz/MultiStartDlg.cpp	351	static_cast-enum	PlayerSlot	index	switch (static_cast<PlayerSlot>(index)) {	Reviewed individually: PlayerSlot values enter from loop indices, encoded owner bytes, or raw UI/container parameters; owner APIs retain their retail integer signatures.
1fe405ebbf185115	reviewed	src/Gruntz/MultiStartDlg.cpp	371	static_cast-enum	PlayerSlot	index	switch (static_cast<PlayerSlot>(index)) {	Reviewed individually: PlayerSlot values enter from loop indices, encoded owner bytes, or raw UI/container parameters; owner APIs retain their retail integer signatures.
aedb51fcd009780d	reviewed	src/Gruntz/MultiStartDlg.cpp	391	static_cast-enum	PlayerSlot	index	switch (static_cast<PlayerSlot>(index)) {	Reviewed individually: PlayerSlot values enter from loop indices, encoded owner bytes, or raw UI/container parameters; owner APIs retain their retail integer signatures.
e701a0fcb6325688	reviewed	src/Gruntz/MultiStartDlg.cpp	411	static_cast-enum	PlayerSlot	index	switch (static_cast<PlayerSlot>(index)) {	Reviewed individually: PlayerSlot values enter from loop indices, encoded owner bytes, or raw UI/container parameters; owner APIs retain their retail integer signatures.
4c0fdd7d37e2a4e4	reviewed	src/Gruntz/MultiStartDlg.cpp	431	static_cast-enum	PlayerSlot	index	switch (static_cast<PlayerSlot>(index)) {	Reviewed individually: PlayerSlot values enter from loop indices, encoded owner bytes, or raw UI/container parameters; owner APIs retain their retail integer signatures.
2cef7b794e2fe613	reviewed	src/Gruntz/MultiStartDlgRoster.cpp	113	IDX		s->m_colorIndex	ChannelSlots_Set(IDX(s->m_colorIndex), 1);	Audited individually: ColorTint exits feed sprite/shade factories, raw lobby slots, WWD fields, or player-indexed rendering APIs; accompanying category, level-area, owner, and custom-map exits are numeric loop/config/index boundaries.
f3bd6dea49d3f1e4	reviewed	src/Gruntz/MultiStartDlgRoster.cpp	120	static_cast-enum	MultiplayerPlayerKind	pSend(owner->m_hWnd, CB_GETCURSEL, 0, 0)	if (static_cast<MultiplayerPlayerKind>(pSend(owner->m_hWnd, CB_GETCURSEL, 0, 0))	Reviewed individually: these conversions are at raw file, network, UI, serialization, packed-storage, or historically integer-signature boundaries.
48542cb6547b5459	reviewed	src/Gruntz/MultiStartDlgRoster.cpp	127	static_cast-enum	ColorTint	free	s->m_colorIndex = static_cast<ColorTint>(free);	Reviewed individually: ColorTint enters from registry/UI integers or packed u8 network fields; the explicit cast preserves the external or serialized width boundary.
f0985bc5bade116b	reviewed	src/Gruntz/MultiStartDlgRoster.cpp	131	static_cast-enum	ColorTint	free	s->m_colorIndex = static_cast<ColorTint>(free);	Reviewed individually: ColorTint enters from registry/UI integers or packed u8 network fields; the explicit cast preserves the external or serialized width boundary.
08ca05e78e47f5df	reviewed	src/Gruntz/MultiStartDlgRoster.cpp	486	static_cast-enum	ColorTint	dlg.m_pickedColor	if (SelectColor(0, static_cast<ColorTint>(dlg.m_pickedColor))) {	Reviewed individually: ColorTint enters from registry/UI integers or packed u8 network fields; the explicit cast preserves the external or serialized width boundary.
200df94d9b4c18f7	reviewed	src/Gruntz/MultiStartDlgRoster.cpp	503	static_cast-enum	ColorTint	dlg.m_pickedColor	if (SelectColor(1, static_cast<ColorTint>(dlg.m_pickedColor))) {	Reviewed individually: ColorTint enters from registry/UI integers or packed u8 network fields; the explicit cast preserves the external or serialized width boundary.
ab0e47e5360f9c62	reviewed	src/Gruntz/MultiStartDlgRoster.cpp	520	static_cast-enum	ColorTint	dlg.m_pickedColor	if (SelectColor(2, static_cast<ColorTint>(dlg.m_pickedColor))) {	Reviewed individually: ColorTint enters from registry/UI integers or packed u8 network fields; the explicit cast preserves the external or serialized width boundary.
cbcbe59c714a31b7	reviewed	src/Gruntz/MultiStartDlgRoster.cpp	537	static_cast-enum	ColorTint	dlg.m_pickedColor	if (SelectColor(3, static_cast<ColorTint>(dlg.m_pickedColor))) {	Reviewed individually: ColorTint enters from registry/UI integers or packed u8 network fields; the explicit cast preserves the external or serialized width boundary.
d17059e93044ca5f	reviewed	src/Gruntz/MultiStartDlgRoster.cpp	622	IDX	NetLobbyCtrlId	IDC_NETCHAT_SEND	GetDlgItem(IDX(IDC_NETCHAT_SEND))->EnableWindow(1);	All occurrences are Win32 dialog/control identifiers passed to GetDlgItem, message APIs, or EndDialog.
3e5767c64e9f4fdb	reviewed	src/Gruntz/MultiStartDlgRoster.cpp	767	static_cast-enum	PlayerSlot	i	switch (static_cast<PlayerSlot>(i)) {	Reviewed individually: PlayerSlot values enter from loop indices, encoded owner bytes, or raw UI/container parameters; owner APIs retain their retail integer signatures.
2ce3ee782fc02826	reviewed	src/Gruntz/MultiStartDlgRoster.cpp	862	IDX		playerColor	i32 r = ChannelSlots_Get(IDX(playerColor));	Audited individually: ColorTint exits feed sprite/shade factories, raw lobby slots, WWD fields, or player-indexed rendering APIs; accompanying category, level-area, owner, and custom-map exits are numeric loop/config/index boundaries.
f52fb39669bf10ba	reviewed	src/Gruntz/MultiStartDlgRoster.cpp	867	IDX		colorSlot->m_colorIndex	ChannelSlots_Set(IDX(colorSlot->m_colorIndex), 1);	Audited individually: ColorTint exits feed sprite/shade factories, raw lobby slots, WWD fields, or player-indexed rendering APIs; accompanying category, level-area, owner, and custom-map exits are numeric loop/config/index boundaries.
c526811dc2e171a6	reviewed	src/Gruntz/MultiStartDlgRoster.cpp	868	IDX		playerColor	ChannelSlots_Set(IDX(playerColor), 0);	Audited individually: ColorTint exits feed sprite/shade factories, raw lobby slots, WWD fields, or player-indexed rendering APIs; accompanying category, level-area, owner, and custom-map exits are numeric loop/config/index boundaries.
b7d05605b49eb464	fixed	src/Gruntz/Play.cpp	305	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	peer->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
8c4e07e63dab299a	reviewed	src/Gruntz/Play.cpp	413	IDX	ToolCursorId	CURSOR_FLAILINGGRUNT	if (m_levelId == IDX(CURSOR_FLAILINGGRUNT)) {	All occurrences cross CPlay's historically generic level/cursor state integer and its arithmetic boundary.
48d50d25c70a6c21	reviewed	src/Gruntz/Play.cpp	780	static_cast-enum	LevelArea	r / 4 + 1	self->m_levelType = static_cast<LevelArea>(r / 4 + 1);	Reviewed individually: each conversion enters a domain from bounded loop, offset, random-choice, or range arithmetic; the arithmetic itself is intentionally integer-valued.
3c97b2d2f84a3688	reviewed	src/Gruntz/Play.cpp	870	static_cast-enum	LevelArea	r / 4 + 1	self->m_levelType = static_cast<LevelArea>(r / 4 + 1);	Reviewed individually: each conversion enters a domain from bounded loop, offset, random-choice, or range arithmetic; the arithmetic itself is intentionally integer-valued.
3cbeb834911768a2	reviewed	src/Gruntz/Play.cpp	873	IDX		self->m_levelType	"sprintf(nameBuf, ""AREA%i"", IDX(self->m_levelType));"	Audited individually: ColorTint exits feed sprite/shade factories, raw lobby slots, WWD fields, or player-indexed rendering APIs; accompanying category, level-area, owner, and custom-map exits are numeric loop/config/index boundaries.
34127f3833859b29	reviewed	src/Gruntz/Play.cpp	1405	IDX	GruntzCommandId	CMD_TOGGLE_MUSIC	m_mgr->ReportError(IDX(CMD_TOGGLE_MUSIC), 0x456);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
0cf22d2b5034860b	reviewed	src/Gruntz/Play.cpp	1406	IDX	ErrorStringId	IDS_INITIALIZE_GAME	m_mgr->ReportError(IDX(IDS_INITIALIZE_GAME), 0x456);	Each occurrence uses a retail RT_STRING-backed ErrorStringId at the raw Win32 LoadString/ReportError boundary; former CMD_* aliases were replaced from decoded resource evidence.
28a1966a358d573d	reviewed	src/Gruntz/Play.cpp	1412	IDX	GruntzCommandId	CMD_FINISH_LEVEL	PostMessageA(m_mgr->m_gameWnd->m_hwnd, WM_COMMAND, IDX(CMD_FINISH_LEVEL), 0);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
032a8e9109d57c50	reviewed	src/Gruntz/Play.cpp	1481	IDX	GruntzCommandId	CMD_MAIN_MENU	PostMessageA(host->m_gameWnd->m_hwnd, WM_COMMAND, IDX(CMD_MAIN_MENU), 0);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
7675bfb8dde5cde6	reviewed	src/Gruntz/Play.cpp	1502	IDX	GruntzCommandId	CMD_MAIN_MENU	PostMessageA(host->m_gameWnd->m_hwnd, WM_COMMAND, IDX(CMD_MAIN_MENU), 0);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
75de452d8087d9fe	reviewed	src/Gruntz/Play.cpp	1516	IDX	GruntzCommandId	CMD_RELOAD_LEVEL	PostMessageA(r->m_hwnd, WM_COMMAND, IDX(CMD_RELOAD_LEVEL), 0);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
ac9a0503628297ff	reviewed	src/Gruntz/Play.cpp	2364	IDX		w->m_options[id].m_colorIndex	w->m_spriteFactory->GetSel(IDX(w->m_options[id].m_colorIndex), 0);	Audited individually: ColorTint exits feed sprite/shade factories, raw lobby slots, WWD fields, or player-indexed rendering APIs; accompanying category, level-area, owner, and custom-map exits are numeric loop/config/index boundaries.
e5fc60b966fec031	fixed	src/Gruntz/Play.cpp	2778	IDX	PlayViewMode	VIEW_MODE_IDLE	m_viewMode = IDX(VIEW_MODE_IDLE);	Typed CPlay view-mode storage and used the enum's stepped operators for DestructButtonFrame; one shifted duplicate was retired during the context-key migration.
fa641503eb633333	fixed	src/Gruntz/Play.cpp	2786	static_cast-enum	PlayViewMode	m_viewMode	PlayViewMode mode = static_cast<PlayViewMode>(m_viewMode);	Typed CPlay view-mode storage and used the enum's stepped operators for DestructButtonFrame; one shifted duplicate was retired during the context-key migration.
c5956ccf76b23597	fixed	src/Gruntz/Play.cpp	2906	IDX	PlayViewMode	VIEW_MODE_A	m_viewMode = IDX(VIEW_MODE_A);	Typed CPlay view-mode storage and used the enum's stepped operators for DestructButtonFrame; one shifted duplicate was retired during the context-key migration.
ddb757e74861ed65	fixed	src/Gruntz/Play.cpp	2910	IDX	PlayViewMode	VIEW_MODE_B	m_viewMode = IDX(VIEW_MODE_B);	Typed CPlay view-mode storage and used the enum's stepped operators for DestructButtonFrame; one shifted duplicate was retired during the context-key migration.
acf5d862c2a49dc4	reviewed	src/Gruntz/Play.cpp	3488	IDX	QuestLevel	QUESTLEVEL_LAST	if (stage > IDX(QUESTLEVEL_LAST)) {	All occurrences were inspected: exits are level-number arithmetic, display/save counts, or raw menu API arguments; semantic storage and accessors remain typed.
5935f889b8567e49	fixed	src/Gruntz/Play.cpp	3494	static_cast-enum	QuestLevel	stage	switch (static_cast<QuestLevel>(stage)) {	Removed an unnecessary conversion by typing the owner, using an existing named value, or introducing an evidence-backed domain constant.
d5ac1a3bf6095d80	fixed	src/Gruntz/Play.cpp	3513	static_cast-enum	QuestLevel	m_levelIndex	switch (static_cast<QuestLevel>(m_levelIndex)) {	Removed an unnecessary conversion by typing the owner, using an existing named value, or introducing an evidence-backed domain constant.
be6e51838906199f	reviewed	src/Gruntz/Play.cpp	3720	IDX	PickupType	PICKUP_WARPSTONE	stillPlaced = (result->m_smarts == IDX(PICKUP_WARPSTONE));	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
6a400f361895575b	reviewed	src/Gruntz/Play.cpp	3845	static_cast-enum	ColorTint	index	m_colorIndex = static_cast<ColorTint>(index);	Reviewed individually: ColorTint enters from registry/UI integers or packed u8 network fields; the explicit cast preserves the external or serialized width boundary.
c276812d7e41a34c	fixed	src/Gruntz/Play.cpp	3916	IDX	GruntEntranceMode	GRUNT_ENTRANCE_NONE	IDX(GRUNT_ENTRANCE_NONE),	Removed an unrelated GruntEntranceMode zero used as CB_ADDSTRING's reserved WPARAM; the Win32 argument is simply 0.
40310fcf2e47b585	reviewed	src/Gruntz/Play.cpp	4055	IDX		channel	if (ChannelSlots_Get(IDX(channel))) {	Audited individually: ColorTint exits feed sprite/shade factories, raw lobby slots, WWD fields, or player-indexed rendering APIs; accompanying category, level-area, owner, and custom-map exits are numeric loop/config/index boundaries.
6ede23672b62deb8	reviewed	src/Gruntz/Play.cpp	4056	IDX		m_colorIndex	ChannelSlots_Set(IDX(m_colorIndex), 1);	Audited individually: ColorTint exits feed sprite/shade factories, raw lobby slots, WWD fields, or player-indexed rendering APIs; accompanying category, level-area, owner, and custom-map exits are numeric loop/config/index boundaries.
8f4abb66d95a0e92	reviewed	src/Gruntz/Play.cpp	4057	IDX		channel	ChannelSlots_Set(IDX(channel), 0);	Audited individually: ColorTint exits feed sprite/shade factories, raw lobby slots, WWD fields, or player-indexed rendering APIs; accompanying category, level-area, owner, and custom-map exits are numeric loop/config/index boundaries.
73e27441f0f79849	reviewed	src/Gruntz/Play.cpp	4237	IDX	PlayerCommandKind	PLAYERCMD_PLACE_GRUNT	static_cast<char>(IDX(PLAYERCMD_PLACE_GRUNT)),	All occurrences narrow a typed command kind into the byte-oriented multiplayer command wire format.
fccdb9dfc9fb3a1a	reviewed	src/Gruntz/Play.cpp	4268	IDX		w->m_options[id].m_colorIndex	CShadeTable* spr = w->m_spriteFactory->GetSel(IDX(w->m_options[id].m_colorIndex), 0);	Audited individually: ColorTint exits feed sprite/shade factories, raw lobby slots, WWD fields, or player-indexed rendering APIs; accompanying category, level-area, owner, and custom-map exits are numeric loop/config/index boundaries.
4fa38dab02a58f6e	fixed	src/Gruntz/Play.cpp	4348	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	s2->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
3521aa0230014511	fixed	src/Gruntz/Play.cpp	4353	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_scrollSink->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
8c3e9168a586bc85	fixed	src/Gruntz/Play.cpp	4357	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_scrollSink->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
d2aba870a17d9a68	fixed	src/Gruntz/Play.cpp	4368	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_scrollSink->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
27c3d590f2a84302	fixed	src/Gruntz/Play.cpp	4405	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	s->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
dd25755ba33f47ac	reviewed	src/Gruntz/Play.cpp	4422	IDX	GruntzCommandId	CMD_FINISH_LEVEL	PostMessageA(g_gameReg->m_gameWnd->m_hwnd, WM_COMMAND, IDX(CMD_FINISH_LEVEL), 0);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
4f3b086d730337d3	fixed	src/Gruntz/Play.cpp	4423	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_scrollSink->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
63a999ccbf8cacbf	reviewed	src/Gruntz/Play.cpp	4529	IDX	GruntzCommandId	CMD_TOGGLE_MUSIC	m_mgr->ReportError(IDX(CMD_TOGGLE_MUSIC), 0x457);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
739d83604f72102d	reviewed	src/Gruntz/Play.cpp	4530	IDX	ErrorStringId	IDS_INITIALIZE_GAME	m_mgr->ReportError(IDX(IDS_INITIALIZE_GAME), 0x457);	Each occurrence uses a retail RT_STRING-backed ErrorStringId at the raw Win32 LoadString/ReportError boundary; former CMD_* aliases were replaced from decoded resource evidence.
dfb91bc22b3f39d0	reviewed	src/Gruntz/Play.cpp	4535	IDX	GruntzCommandId	CMD_FINISH_LEVEL	PostMessageA(m_mgr->m_gameWnd->m_hwnd, WM_COMMAND, IDX(CMD_FINISH_LEVEL), 0);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
7301b56f8a0deedd	reviewed	src/Gruntz/Play.cpp	4574	IDX	PlayerCommandKind	PLAYERCMD_PLACE_GRUNT	static_cast<char>(IDX(PLAYERCMD_PLACE_GRUNT)),	All occurrences narrow a typed command kind into the byte-oriented multiplayer command wire format.
4d88f189d4cf06e5	reviewed	src/Gruntz/Play.cpp	4629	IDX	PlayerCommandKind	PLAYERCMD_GIVE_TOOL	static_cast<char>(IDX(PLAYERCMD_GIVE_TOOL)),	All occurrences narrow a typed command kind into the byte-oriented multiplayer command wire format.
2aa02e20f69dc7e4	reviewed	src/Gruntz/Play.cpp	4655	IDX	PlayerCommandKind	PLAYERCMD_GIVE_TOOL	static_cast<char>(IDX(PLAYERCMD_GIVE_TOOL)),	All occurrences narrow a typed command kind into the byte-oriented multiplayer command wire format.
e6a42fdd4596833f	reviewed	src/Gruntz/Play.cpp	4723	IDX	ToolCursorId	CURSOR_TOOL_HANDZ	i32 lv = m_levelId - IDX(CURSOR_TOOL_HANDZ);	All occurrences cross CPlay's historically generic level/cursor state integer and its arithmetic boundary.
84b1014d44557072	reviewed	src/Gruntz/Play.cpp	4724	static_cast-enum	PickupType	lv	PickupType item = static_cast<PickupType>(lv);	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
5ed9e6c9d889e604	reviewed	src/Gruntz/Play.cpp	4749	IDX	ToolCursorId	CURSOR_TOOL_HANDZ	if (m_levelId >= IDX(CURSOR_TOOL_HANDZ)) {	All occurrences cross CPlay's historically generic level/cursor state integer and its arithmetic boundary.
ab030d1938f261c4	reviewed	src/Gruntz/Play.cpp	4821	IDX	GruntzCommandId	CMD_TOGGLE_MUSIC	m_mgr->ReportError(IDX(CMD_TOGGLE_MUSIC), 0x458);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
c2b5f6cdb6041c0d	reviewed	src/Gruntz/Play.cpp	4822	IDX	ErrorStringId	IDS_INITIALIZE_GAME	m_mgr->ReportError(IDX(IDS_INITIALIZE_GAME), 0x458);	Each occurrence uses a retail RT_STRING-backed ErrorStringId at the raw Win32 LoadString/ReportError boundary; former CMD_* aliases were replaced from decoded resource evidence.
8cacab66e96e45c7	reviewed	src/Gruntz/Play.cpp	4827	IDX	GruntzCommandId	CMD_FINISH_LEVEL	PostMessageA(m_mgr->m_gameWnd->m_hwnd, WM_COMMAND, IDX(CMD_FINISH_LEVEL), 0);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
29245751e756d885	fixed	src/Gruntz/Play.cpp	5232	static_cast-enum	QuestLevel	m_levelIndex	QuestLevel level = static_cast<QuestLevel>(m_levelIndex);	Removed an unnecessary conversion by typing the owner, using an existing named value, or introducing an evidence-backed domain constant.
288609ba117b1024	reviewed	src/Gruntz/Play.cpp	5239	IDX	GruntzCommandId	CMD_MAIN_MENU	PostMessageA(m_mgr->m_gameWnd->m_hwnd, WM_COMMAND, IDX(CMD_MAIN_MENU), 0);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
6a220170ea2fe7bf	reviewed	src/Gruntz/Play.cpp	5243	IDX	GruntzCommandId	CMD_MAIN_MENU	PostMessageA(m_mgr->m_gameWnd->m_hwnd, WM_COMMAND, IDX(CMD_MAIN_MENU), 0);	All occurrences were inspected: exits feed raw Win32/menu command IDs, ReportError, or the historically int CheatMgr registration API; the enum remains the source domain.
17f5b264c06c302f	reviewed	src/Gruntz/Play.cpp	5255	static_cast-enum	ToolCursorId	frame	ToolCursorId cursor = static_cast<ToolCursorId>(frame);	Reviewed individually: each conversion enters a domain from bounded loop, offset, random-choice, or range arithmetic; the arithmetic itself is intentionally integer-valued.
2633b7cd8fb42f58	fixed	src/Gruntz/Play.cpp	5263	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	this->m_scrollSink->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
24192ba79bf23338	fixed	src/Gruntz/Play.cpp	5277	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	this->m_scrollSink->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
bb46fefd68e30246	fixed	src/Gruntz/Play.cpp	5290	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	this->m_scrollSink->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
